id,support,acc_05,f1_05,acc_tuned,f1_tuned
193,16,0.9375,0.8571428571428571,0.9375,0.8571428571428571
196,16,0.9375,0.8571428571428571,0.9375,0.8571428571428571
413,16,1.0,1.0,1.0,1.0
416,16,0.4375,0.0,0.4375,0.0
433,16,0.5625,0.36363636363636365,0.5625,0.36363636363636365
277,16,0.625,0.4,0.625,0.4
418,16,0.5625,0.2222222222222222,0.5625,0.2222222222222222
423,16,0.9375,0.9230769230769231,0.9375,0.9230769230769231
432,16,1.0,1.0,1.0,1.0
214,16,1.0,1.0,1.0,1.0
424,16,0.5625,0.2222222222222222,0.5625,0.2222222222222222
425,16,0.4375,0.0,0.4375,0.0
274,16,0.625,0.4,0.625,0.4
431,16,0.9375,0.9333333333333333,0.9375,0.9333333333333333
504,16,1.0,1.0,1.0,1.0
429,16,0.9375,0.9230769230769231,0.9375,0.9230769230769231
134,16,1.0,1.0,1.0,1.0
450,16,1.0,1.0,1.0,1.0
447,16,0.5,0.2,0.5,0.2
255,16,1.0,1.0,1.0,1.0
138,16,1.0,1.0,1.0,1.0
467,16,0.625,0.5,0.625,0.5
440,16,0.9375,0.8,0.9375,0.8
460,16,1.0,1.0,1.0,1.0
249,16,1.0,1.0,1.0,1.0
469,16,1.0,1.0,1.0,1.0
602,16,0.6875,0.5454545454545454,0.6875,0.5454545454545454
601,16,1.0,1.0,1.0,1.0
137,16,0.5,0.0,0.5,0.0
139,16,1.0,1.0,1.0,1.0
597,16,1.0,1.0,1.0,1.0
595,16,0.5,0.0,0.5,0.0
241,16,1.0,1.0,1.0,1.0
446,16,0.4375,0.18181818181818182,0.4375,0.18181818181818182
588,16,1.0,1.0,1.0,1.0
133,16,0.625,0.25,0.625,0.25
612,16,0.5625,0.2222222222222222,0.5625,0.2222222222222222
456,16,0.5,0.2,0.5,0.2
10,8,1.0,1.0,1.0,1.0
457,8,1.0,1.0,1.0,1.0
39,8,1.0,1.0,1.0,1.0
45,8,1.0,1.0,1.0,1.0
448,8,1.0,1.0,1.0,1.0
436,8,1.0,1.0,1.0,1.0
355,8,1.0,1.0,1.0,1.0
19,8,1.0,1.0,1.0,1.0
352,8,1.0,1.0,1.0,1.0
442,8,1.0,1.0,1.0,1.0
478,8,0.625,0.4,0.625,0.4
490,8,0.75,0.6666666666666666,0.75,0.6666666666666666
441,8,1.0,1.0,1.0,1.0
126,8,1.0,1.0,1.0,1.0
410,8,0.875,0.8571428571428571,0.875,0.8571428571428571
508,8,0.875,0.8888888888888888,0.875,0.8888888888888888
140,8,1.0,1.0,1.0,1.0
129,8,1.0,1.0,1.0,1.0
130,8,1.0,1.0,1.0,1.0
639,8,1.0,1.0,1.0,1.0
606,8,1.0,1.0,1.0,1.0
641,8,1.0,1.0,1.0,1.0
136,8,1.0,1.0,1.0,1.0
645,8,1.0,1.0,1.0,1.0
106,8,1.0,1.0,1.0,1.0
652,8,0.875,0.8571428571428571,0.875,0.8571428571428571
653,8,1.0,1.0,1.0,1.0
