id,ps,dprime_h,dprime_s,n_signal,n_noise,mean_H|S,mean_H|N,mean_S|S,mean_S|N,sd_H|S,sd_H|N,sd_S|S,sd_S|N,abs_err_H|S,abs_err_H|N,abs_err_S|S,abs_err_S|N
233,0.35,2.5,0.7,42,78,1.25,-1.2499999999999998,0.35000000000000003,-0.34999999999999987,1.082056217825904,1.0248214227318575,0.9693408358406188,1.1478952943041085,0.0,2.220446049250313e-16,5.551115123125783e-17,1.1102230246251565e-16
234,0.35,2.5,0.9,42,78,1.2499999999999998,-1.2500000000000004,0.44999999999999996,-0.4499999999999999,1.0380700527458597,0.8943082465394647,0.8366545436823757,0.9227281001118498,2.220446049250313e-16,4.440892098500626e-16,5.551115123125783e-17,1.1102230246251565e-16
235,0.35,2.5,1.1,42,78,1.2499999999999998,-1.2499999999999998,0.5500000000000002,-0.5500000000000002,1.1003679387117862,0.9640984367083666,0.9501060992995058,1.011168806730921,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16
236,0.35,2.5,1.3,42,78,1.25,-1.2499999999999996,0.65,-0.6499999999999999,0.9768866007611148,1.0890364000623853,1.0926392994928669,1.0528362323848002,0.0,4.440892098500626e-16,0.0,1.1102230246251565e-16
237,0.35,2.5,1.5,42,78,1.25,-1.2499999999999996,0.7499999999999998,-0.7500000000000001,1.0711599373602756,0.9613998651928942,0.7532116127461018,0.9294615613666314,0.0,4.440892098500626e-16,2.220446049250313e-16,1.1102230246251565e-16
238,0.35,2.5,1.7,42,78,1.25,-1.25,0.8499999999999998,-0.8500000000000002,0.9076965246931414,0.9663143362855064,1.2214682624968387,0.9827828128921832,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16
239,0.35,2.5,1.9,42,78,1.2499999999999996,-1.25,0.9500000000000002,-0.9500000000000001,0.94459006527282,0.9917981435298893,1.0453400800138273,0.9735242921994386,4.440892098500626e-16,0.0,2.220446049250313e-16,1.1102230246251565e-16
240,0.35,2.5,2.1,42,78,1.2500000000000002,-1.25,1.0500000000000003,-1.0499999999999996,0.8780107585407787,0.9990933394656394,1.1734053951249537,0.9498435567962856,2.220446049250313e-16,0.0,2.220446049250313e-16,4.440892098500626e-16
241,0.35,2.5,2.3,42,78,1.2500000000000002,-1.2500000000000004,1.1499999999999997,-1.1500000000000001,1.0748600925771457,1.0463437980137527,1.2060184749160368,0.9022420344370405,2.220446049250313e-16,4.440892098500626e-16,2.220446049250313e-16,2.220446049250313e-16
242,0.35,2.5,2.5,42,78,1.2499999999999998,-1.2500000000000004,1.2500000000000002,-1.25,1.0247475191694435,0.9621117915363141,1.0571627915518407,1.1646639618844028,2.220446049250313e-16,4.440892098500626e-16,2.220446049250313e-16,0.0
243,0.5,0.5,0.5,60,60,0.25,-0.24999999999999992,0.25000000000000006,-0.25,1.0487657556945131,0.9265514432074978,0.9603995661829372,1.0215378949716558,0.0,8.326672684688674e-17,5.551115123125783e-17,0.0
244,0.5,0.5,0.7,60,60,0.24999999999999997,-0.24999999999999994,0.35,-0.3499999999999999,1.073758718340711,0.9227255027135062,1.0091579857583566,0.9607338658355795,2.7755575615628914e-17,5.551115123125783e-17,0.0,5.551115123125783e-17
245,0.5,0.5,0.9,60,60,0.25,-0.25000000000000006,0.4499999999999999,-0.4500000000000001,1.1020478049194768,0.954820935224921,0.9468939694659894,0.9793945730532014,0.0,5.551115123125783e-17,1.1102230246251565e-16,1.1102230246251565e-16
246,0.5,0.5,1.1,60,60,0.24999999999999992,-0.25000000000000006,0.5499999999999999,-0.5500000000000003,0.8384356770798513,0.8907959628549894,0.9844770784994469,1.0843505067281816,8.326672684688674e-17,5.551115123125783e-17,1.1102230246251565e-16,2.220446049250313e-16
247,0.5,0.5,1.3,60,60,0.25000000000000006,-0.24999999999999997,0.6500000000000002,-0.65,1.047356613653433,0.9593454578673329,0.9998263891091428,0.8844472332424991,5.551115123125783e-17,2.7755575615628914e-17,2.220446049250313e-16,0.0
248,0.5,0.5,1.5,60,60,0.24999999999999994,-0.25,0.75,-0.75,0.9114194987277928,1.059618238591647,1.0697924886126657,0.985679562779944,5.551115123125783e-17,0.0,0.0,0.0
249,0.5,0.5,1.7,60,60,0.25,-0.2500000000000001,0.85,-0.8499999999999999,1.0026409551434943,1.051453582615643,1.1898488715272104,1.0117278917928187,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16
250,0.5,0.5,1.9,60,60,0.25000000000000006,-0.24999999999999997,0.9500000000000004,-0.9499999999999998,1.0654929354209834,0.9676527801227498,0.9743096739216676,1.0104660686034064,5.551115123125783e-17,2.7755575615628914e-17,4.440892098500626e-16,1.1102230246251565e-16
251,0.5,0.5,2.1,60,60,0.25,-0.25,1.0499999999999998,-1.05,1.0276930351517135,1.0764758131698329,0.9275832856681069,1.0370916010990499,0.0,0.0,2.220446049250313e-16,0.0
252,0.5,0.5,2.3,60,60,0.24999999999999994,-0.24999999999999997,1.15,-1.15,1.0528275102184694,0.9990563833515758,0.9874397957528708,1.080792632368997,5.551115123125783e-17,2.7755575615628914e-17,0.0,0.0
253,0.5,0.5,2.5,60,60,0.24999999999999992,-0.25000000000000006,1.2499999999999998,-1.2500000000000004,0.9179348949838,1.0593916412906867,1.076653836052665,1.0237490646042984,8.326672684688674e-17,5.551115123125783e-17,2.220446049250313e-16,4.440892098500626e-16
254,0.5,0.7,0.5,60,60,0.35000000000000003,-0.35000000000000003,0.24999999999999992,-0.24999999999999992,0.9457207227327211,0.851699459878346,0.9911614344622851,0.8998742991613534,5.551115123125783e-17,5.551115123125783e-17,8.326672684688674e-17,8.326672684688674e-17
255,0.5,0.7,0.7,60,60,0.3499999999999999,-0.35000000000000003,0.35,-0.34999999999999987,1.1525586093538216,0.9080941224875336,1.0572202328233187,0.9147870043050061,5.551115123125783e-17,5.551115123125783e-17,0.0,1.1102230246251565e-16
256,0.5,0.7,0.9,60,60,0.35,-0.3499999999999999,0.45000000000000007,-0.45000000000000007,1.102584914517376,0.9205416445053495,0.9145278057056774,0.908130696316184,0.0,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17
257,0.5,0.7,1.1,60,60,0.3499999999999999,-0.34999999999999987,0.55,-0.55,0.95658367876909,0.9957313561951917,1.0567641748382597,0.8865069555097596,5.551115123125783e-17,1.1102230246251565e-16,0.0,0.0
258,0.5,0.7,1.3,60,60,0.3499999999999999,-0.35000000000000003,0.6499999999999999,-0.65,1.0575712591845972,1.0051948637866297,1.0569470369286051,1.0086871926310301,5.551115123125783e-17,5.551115123125783e-17,1.1102230246251565e-16,0.0
259,0.5,0.7,1.5,60,60,0.34999999999999987,-0.35,0.7500000000000001,-0.7500000000000001,1.1041167401072645,0.9919721085832991,1.0885780849931104,0.8952659619614205,1.1102230246251565e-16,0.0,1.1102230246251565e-16,1.1102230246251565e-16
260,0.5,0.7,1.7,60,60,0.3499999999999999,-0.35,0.8499999999999999,-0.8499999999999999,0.9796250648454123,0.9621748346633063,1.0563140476261186,1.0535373307804397,5.551115123125783e-17,0.0,1.1102230246251565e-16,1.1102230246251565e-16
261,0.5,0.7,1.9,60,60,0.35000000000000014,-0.3499999999999999,0.95,-0.9499999999999998,1.0763130523850268,0.9088110835863245,0.9969971909806344,0.8230854757516638,1.6653345369377348e-16,5.551115123125783e-17,0.0,1.1102230246251565e-16
262,0.5,0.7,2.1,60,60,0.3499999999999999,-0.35000000000000003,1.05,-1.0499999999999998,0.8193369695429202,0.8744682856331385,0.936698455008343,1.0714703590591326,5.551115123125783e-17,5.551115123125783e-17,0.0,2.220446049250313e-16
263,0.5,0.7,2.3,60,60,0.35000000000000003,-0.35000000000000003,1.15,-1.1499999999999997,0.9409099962786539,1.0583406684082188,1.001007357182785,0.9755533993216075,5.551115123125783e-17,5.551115123125783e-17,0.0,2.220446049250313e-16
264,0.5,0.7,2.5,60,60,0.3499999999999999,-0.3499999999999998,1.2499999999999998,-1.2500000000000002,1.0802466086124858,1.13692657072126,0.9977215782383971,1.1383371849606716,5.551115123125783e-17,1.6653345369377348e-16,2.220446049250313e-16,2.220446049250313e-16
265,0.5,0.9,0.5,60,60,0.45,-0.44999999999999996,0.25000000000000006,-0.25,1.045136325533236,1.2216060972667404,1.0489489428241072,0.8356363738067799,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0
266,0.5,0.9,0.7,60,60,0.45,-0.45,0.3499999999999998,-0.3499999999999999,0.9710027238154049,0.9825772637601359,0.9180592568987623,0.9949626239967451,0.0,0.0,1.6653345369377348e-16,5.551115123125783e-17
267,0.5,0.9,0.9,60,60,0.44999999999999996,-0.45000000000000007,0.45000000000000007,-0.4500000000000001,0.9992499923045605,0.8836840463197998,1.1217531885928904,0.8787890542390455,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,1.1102230246251565e-16
268,0.5,0.9,1.1,60,60,0.44999999999999996,-0.44999999999999996,0.5500000000000002,-0.55,0.9602049777255154,0.9119236882242396,0.9929231823651296,1.0606500095787577,5.551115123125783e-17,5.551115123125783e-17,1.1102230246251565e-16,0.0
269,0.5,0.9,1.3,60,60,0.45,-0.45000000000000007,0.65,-0.6499999999999999,0.9195944375877974,1.1479644434011433,1.012397505132056,1.0603270658664183,0.0,5.551115123125783e-17,0.0,1.1102230246251565e-16
270,0.5,0.9,1.5,60,60,0.45,-0.45,0.7499999999999999,-0.7499999999999999,0.8488414392680441,1.2339501777875421,1.0886783653602718,0.961216462429441,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16
271,0.5,0.9,1.7,60,60,0.4499999999999999,-0.45000000000000007,0.8500000000000001,-0.8499999999999998,1.06720476611755,1.134211399093798,0.8757856012334909,1.0297570280915913,1.1102230246251565e-16,5.551115123125783e-17,1.1102230246251565e-16,2.220446049250313e-16
272,0.5,0.9,1.9,60,60,0.4500000000000001,-0.45,0.95,-0.95,1.1317297244426832,1.012205224981752,0.9761657309428661,0.9511612600201722,1.1102230246251565e-16,0.0,0.0,0.0
273,0.5,0.9,2.1,60,60,0.4500000000000002,-0.45,1.05,-1.05,0.9364298629569997,1.0412833073299101,0.9845767607291127,1.0310367205566322,1.6653345369377348e-16,0.0,0.0,0.0
274,0.5,0.9,2.3,60,60,0.4500000000000001,-0.44999999999999996,1.1499999999999992,-1.15,0.9102706394936729,0.9859660784404418,1.0384572690057625,0.9071054752881622,1.1102230246251565e-16,5.551115123125783e-17,6.661338147750939e-16,0.0
275,0.5,0.9,2.5,60,60,0.45,-0.4499999999999999,1.25,-1.25,0.9307872613027118,1.013324801452483,0.9501806749601014,0.8445088400833487,0.0,1.1102230246251565e-16,0.0,0.0
276,0.5,1.1,0.5,60,60,0.55,-0.55,0.25,-0.24999999999999997,0.9584551849677445,0.944744917075474,1.0319349773446058,0.9081923300258847,0.0,0.0,0.0,2.7755575615628914e-17
277,0.5,1.1,0.7,60,60,0.55,-0.55,0.3499999999999999,-0.35,1.0141177542880553,1.1426355472084597,1.0913311199604034,0.871472344479043,0.0,0.0,5.551115123125783e-17,0.0
278,0.5,1.1,0.9,60,60,0.5500000000000002,-0.55,0.45,-0.44999999999999996,1.097749878337745,1.065716686138604,1.0641871889349586,1.0834448307122182,1.1102230246251565e-16,0.0,0.0,5.551115123125783e-17
279,0.5,1.1,1.1,60,60,0.5500000000000002,-0.5500000000000002,0.55,-0.5500000000000003,0.9303253710486846,1.039712552472288,0.9089484436735272,1.0627189297852888,1.1102230246251565e-16,1.1102230246251565e-16,0.0,2.220446049250313e-16
280,0.5,1.1,1.3,60,60,0.55,-0.55,0.6500000000000002,-0.6500000000000001,1.009588680362892,0.9772089959346721,1.036782288883973,0.9667513301445364,0.0,0.0,2.220446049250313e-16,1.1102230246251565e-16
281,0.5,1.1,1.5,60,60,0.55,-0.55,0.7500000000000001,-0.75,1.050726445082004,0.9890445497673547,0.9491168387205507,0.9461052885929644,0.0,0.0,1.1102230246251565e-16,0.0
282,0.5,1.1,1.7,60,60,0.55,-0.5500000000000003,0.8499999999999999,-0.8500000000000001,0.9293580525754106,1.0755363907626525,0.9259209203136503,0.9181844931969667,0.0,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16
283,0.5,1.1,1.9,60,60,0.5500000000000002,-0.55,0.9499999999999996,-0.9499999999999998,0.9472669736653468,1.3165298390793772,1.0645830614387222,0.9443184517146618,1.1102230246251565e-16,0.0,3.3306690738754696e-16,1.1102230246251565e-16
284,0.5,1.1,2.1,60,60,0.55,-0.5500000000000002,1.0499999999999998,-1.05,0.8839183076757581,0.9485087845534785,1.0899452240510106,0.9379798004137171,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0
285,0.5,1.1,2.3,60,60,0.5499999999999999,-0.5500000000000002,1.1500000000000001,-1.15,1.075017267387883,1.0595622757968541,1.01096854521075,1.0257208393762975,1.1102230246251565e-16,1.1102230246251565e-16,2.220446049250313e-16,0.0
286,0.5,1.1,2.5,60,60,0.55,-0.55,1.2500000000000002,-1.25,1.0984853907439478,0.9179974758935008,0.8646870555255608,0.9753337224384352,0.0,0.0,2.220446049250313e-16,0.0
287,0.5,1.3,0.5,60,60,0.65,-0.65,0.25,-0.25,0.9700184712714167,0.7441497296121198,1.0087284592749193,0.8650992832147619,0.0,0.0,0.0,0.0
288,0.5,1.3,0.7,60,60,0.65,-0.6499999999999998,0.3499999999999999,-0.35,0.9328068714740463,0.9706112299918643,1.0586592336397254,0.9594033565748711,0.0,2.220446049250313e-16,5.551115123125783e-17,0.0
289,0.5,1.3,0.9,60,60,0.6500000000000001,-0.6499999999999999,0.45000000000000007,-0.4500000000000001,0.9197262817616079,0.8615715797873054,1.1653428911929533,1.0025687856369851,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,1.1102230246251565e-16
290,0.5,1.3,1.1,60,60,0.6500000000000002,-0.6499999999999998,0.5500000000000002,-0.5500000000000002,0.8344366836227697,0.9615296281884317,0.9482551685495991,0.9450109020882643,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16
291,0.5,1.3,1.3,60,60,0.6499999999999998,-0.6500000000000002,0.6499999999999999,-0.6500000000000001,0.9360951306897471,1.1759088961573163,0.9401627459684888,1.0553810749365902,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16
292,0.5,1.3,1.5,60,60,0.65,-0.65,0.7499999999999998,-0.7499999999999999,1.0223493758238604,1.040398903469172,0.874533374581163,1.0147343811044942,0.0,0.0,2.220446049250313e-16,1.1102230246251565e-16
293,0.5,1.3,1.7,60,60,0.65,-0.65,0.8499999999999999,-0.8499999999999999,0.8896665081349419,0.9624088034656944,0.9994206569047888,0.8881549079135377,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16
294,0.5,1.3,1.9,60,60,0.6500000000000001,-0.65,0.9499999999999996,-0.9499999999999997,0.9433609108036003,0.8774211423850795,0.977182791162504,1.0088038864956537,1.1102230246251565e-16,0.0,3.3306690738754696e-16,2.220446049250313e-16
295,0.5,1.3,2.1,60,60,0.6499999999999999,-0.6499999999999999,1.05,-1.0500000000000003,0.954638570349353,1.024202818929918,0.9065906497221257,0.9903219681972596,1.1102230246251565e-16,1.1102230246251565e-16,0.0,2.220446049250313e-16
296,0.5,1.3,2.3,60,60,0.65,-0.6500000000000001,1.1499999999999995,-1.1499999999999997,0.9053911742182144,1.0359267751277323,1.004559228150957,0.9971204749949515,0.0,1.1102230246251565e-16,4.440892098500626e-16,2.220446049250313e-16
297,0.5,1.3,2.5,60,60,0.6500000000000001,-0.6499999999999998,1.2500000000000004,-1.25,0.9946398660649146,1.0983897745581348,0.8937940806634531,1.0785492386932092,1.1102230246251565e-16,2.220446049250313e-16,4.440892098500626e-16,0.0
298,0.5,1.5,0.5,60,60,0.75,-0.75,0.25000000000000006,-0.24999999999999997,1.0279611876281272,0.8918054848991364,0.7819375923257909,0.9257211727302298,0.0,0.0,5.551115123125783e-17,2.7755575615628914e-17
299,0.5,1.5,0.7,60,60,0.75,-0.7499999999999999,0.35,-0.35,0.9994800604843879,1.0057562578127883,1.1442381655574607,0.7799593363641136,0.0,1.1102230246251565e-16,0.0,0.0
300,0.5,1.5,0.9,60,60,0.7500000000000001,-0.7500000000000001,0.45,-0.4500000000000002,0.9142544043746516,1.033506815420504,0.9236195571327164,0.9039416719532388,1.1102230246251565e-16,1.1102230246251565e-16,0.0,1.6653345369377348e-16
301,0.5,1.5,1.1,60,60,0.7499999999999999,-0.7500000000000001,0.55,-0.5500000000000002,0.8519504102105389,1.0850869354225696,0.9500487202627858,1.1540470558228173,1.1102230246251565e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-16
302,0.5,1.5,1.3,60,60,0.7500000000000001,-0.7499999999999999,0.65,-0.6499999999999999,1.0524811303310235,1.0074620165825319,1.0774925804652997,1.058805405430822,1.1102230246251565e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-16
303,0.5,1.5,1.5,60,60,0.7500000000000001,-0.75,0.7499999999999998,-0.75,1.0317356128115915,0.9374030832852971,1.0180073879054643,0.994435027953534,1.1102230246251565e-16,0.0,2.220446049250313e-16,0.0
304,0.5,1.5,1.7,60,60,0.75,-0.75,0.85,-0.8500000000000001,1.1277436088496806,0.9375606270203088,1.111639749181007,0.7535714540475082,0.0,0.0,0.0,1.1102230246251565e-16
305,0.5,1.5,1.9,60,60,0.7500000000000002,-0.7499999999999999,0.9499999999999998,-0.95,0.9894425932208473,0.9035056569217061,0.9849102577239671,0.8239168956505103,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0
306,0.5,1.5,2.1,60,60,0.7499999999999998,-0.75,1.05,-1.0500000000000003,0.9604421246660126,0.9667572830703137,1.1929260587472477,0.9191075744651367,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16
307,0.5,1.5,2.3,60,60,0.7499999999999999,-0.75,1.1499999999999997,-1.1499999999999995,0.9940627854563631,0.9139679587582605,0.9130778117268463,1.1459908155513092,1.1102230246251565e-16,0.0,2.220446049250313e-16,4.440892098500626e-16
308,0.5,1.5,2.5,60,60,0.75,-0.7499999999999998,1.2500000000000002,-1.2499999999999996,0.9371251248565534,1.0725063388257736,0.8877816434348186,1.0600525303132347,0.0,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16
309,0.5,1.7,0.5,60,60,0.85,-0.8499999999999999,0.25,-0.25,0.9368501838803215,0.9278790363959434,1.0482917023726588,0.8317118542418986,0.0,1.1102230246251565e-16,0.0,0.0
310,0.5,1.7,0.7,60,60,0.85,-0.85,0.3499999999999999,-0.3499999999999999,0.8655359652710839,0.9176439572424732,0.9466164984696436,0.9563725265049505,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17
311,0.5,1.7,0.9,60,60,0.8499999999999998,-0.8500000000000001,0.44999999999999996,-0.45,0.9608115619957723,0.8223992267097168,0.9838907527098447,0.8963546444302172,2.220446049250313e-16,1.1102230246251565e-16,5.551115123125783e-17,0.0
312,0.5,1.7,1.1,60,60,0.8500000000000001,-0.85,0.55,-0.55,1.033573234281346,0.809808409408698,0.969444987861518,0.9184037103425896,1.1102230246251565e-16,0.0,0.0,0.0
313,0.5,1.7,1.3,60,60,0.8499999999999999,-0.85,0.6500000000000001,-0.6499999999999998,1.0407996178828192,1.0068850041721502,0.8843750841641318,0.7474735562784123,1.1102230246251565e-16,0.0,1.1102230246251565e-16,2.220446049250313e-16
314,0.5,1.7,1.5,60,60,0.8500000000000001,-0.8500000000000002,0.75,-0.7500000000000002,1.1170479255902823,0.9479165437710367,1.0897193595417602,1.0556302340735095,1.1102230246251565e-16,2.220446049250313e-16,0.0,2.220446049250313e-16
315,0.5,1.7,1.7,60,60,0.85,-0.8500000000000002,0.85,-0.8500000000000001,0.8685961167161015,0.8472122245940217,0.9639058279540925,0.8991872914549458,0.0,2.220446049250313e-16,0.0,1.1102230246251565e-16
316,0.5,1.7,1.9,60,60,0.8500000000000001,-0.85,0.9500000000000001,-0.95,0.7386276283487658,1.04431710404464,0.9545273039033491,1.0285575952729193,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0
317,0.5,1.7,2.1,60,60,0.8500000000000001,-0.8499999999999998,1.0499999999999998,-1.0499999999999998,1.0261054365799793,1.163956432652329,0.9473910601093017,0.9028912742907051,1.1102230246251565e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
318,0.5,1.7,2.3,60,60,0.85,-0.8500000000000002,1.1499999999999995,-1.15,1.0001676323580522,0.8917191322427914,0.8526632846457735,0.9507413751256003,0.0,2.220446049250313e-16,4.440892098500626e-16,0.0
319,0.5,1.7,2.5,60,60,0.8499999999999999,-0.8500000000000001,1.25,-1.2499999999999996,0.90354113036711,1.0209082109977576,1.0426247969083808,0.8495402419522318,1.1102230246251565e-16,1.1102230246251565e-16,0.0,4.440892098500626e-16
320,0.5,1.9,0.5,60,60,0.9499999999999998,-0.95,0.24999999999999997,-0.25,0.8680712947175474,1.1467836281982537,0.8553726232840627,0.9920963236064676,1.1102230246251565e-16,0.0,2.7755575615628914e-17,0.0
321,0.5,1.9,0.7,60,60,0.9500000000000001,-0.9499999999999997,0.35000000000000014,-0.34999999999999987,1.072204243815904,0.9798822330446777,0.9025557920664707,1.0684773975069417,1.1102230246251565e-16,2.220446049250313e-16,1.6653345369377348e-16,1.1102230246251565e-16
322,0.5,1.9,0.9,60,60,0.9499999999999998,-0.9499999999999997,0.45000000000000007,-0.45,1.074920976420916,0.9801578685689973,0.9135403944910332,0.9761106846175074,1.1102230246251565e-16,2.220446049250313e-16,5.551115123125783e-17,0.0
323,0.5,1.9,1.1,60,60,0.9499999999999997,-0.95,0.55,-0.5500000000000003,1.000903508696258,0.8980572099644413,0.9745966608591964,0.9910094073060305,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16
324,0.5,1.9,1.3,60,60,0.9500000000000001,-0.9500000000000003,0.65,-0.6500000000000002,1.000478919218125,0.9778130675355223,1.092639049102182,0.963623757337983,1.1102230246251565e-16,3.3306690738754696e-16,0.0,2.220446049250313e-16
325,0.5,1.9,1.5,60,60,0.9499999999999997,-0.9499999999999998,0.7500000000000001,-0.7499999999999999,0.9643050076364141,0.9642390637095639,1.038603517430813,1.0037038480037548,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
326,0.5,1.9,1.7,60,60,0.95,-0.9499999999999998,0.85,-0.8500000000000001,1.0558821967143006,1.1154052158500065,0.9326617619271116,1.2122132709419282,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16
327,0.5,1.9,1.9,60,60,0.9500000000000001,-0.9499999999999998,0.95,-0.95,0.9975943097290196,1.0827258557841826,0.9773652826802551,0.910722406644162,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0
328,0.5,1.9,2.1,60,60,0.95,-0.95,1.05,-1.05,1.0938088356988556,0.9341808254561251,1.0181305126904348,1.1046440349533528,0.0,0.0,0.0,0.0
329,0.5,1.9,2.3,60,60,0.95,-0.9500000000000003,1.1499999999999997,-1.15,1.1248227416914351,1.0799588446816548,1.009017837969806,1.1028397553357865,0.0,3.3306690738754696e-16,2.220446049250313e-16,0.0
330,0.5,1.9,2.5,60,60,0.9500000000000003,-0.9499999999999998,1.25,-1.2499999999999998,0.9581745816353292,1.0004870102541177,1.132509680133404,0.9515310915278493,3.3306690738754696e-16,1.1102230246251565e-16,0.0,2.220446049250313e-16
331,0.5,2.1,0.5,60,60,1.0499999999999996,-1.0500000000000005,0.25,-0.2500000000000001,0.9018858474767879,0.9426876793596071,0.986705504237784,0.8726106224320481,4.440892098500626e-16,4.440892098500626e-16,0.0,1.1102230246251565e-16
332,0.5,2.1,0.7,60,60,1.05,-1.0499999999999998,0.35,-0.3499999999999999,0.9951683689933325,1.0745704397267135,1.054668332436799,0.8058572830269242,0.0,2.220446049250313e-16,0.0,5.551115123125783e-17
333,0.5,2.1,0.9,60,60,1.0499999999999998,-1.0500000000000003,0.45,-0.45000000000000007,0.8704424092787365,0.9578082724208555,1.0013365337962825,1.0855591509847198,2.220446049250313e-16,2.220446049250313e-16,0.0,5.551115123125783e-17
334,0.5,2.1,1.1,60,60,1.0499999999999998,-1.0499999999999998,0.5500000000000002,-0.5500000000000002,0.8792964513934611,0.9534206515421934,0.818572465414546,1.166615208424973,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16
335,0.5,2.1,1.3,60,60,1.05,-1.0499999999999996,0.6500000000000001,-0.6500000000000001,1.1338137644220734,0.938679121542011,0.9868659047760693,0.9159323454107259,0.0,4.440892098500626e-16,1.1102230246251565e-16,1.1102230246251565e-16
336,0.5,2.1,1.5,60,60,1.05,-1.05,0.75,-0.7500000000000001,0.8695621216663529,1.0374901325007355,0.957094319057066,1.1474170953810592,0.0,0.0,0.0,1.1102230246251565e-16
337,0.5,2.1,1.7,60,60,1.0499999999999998,-1.0499999999999998,0.8500000000000003,-0.85,0.9411816832911943,1.002557765686303,0.9461604682517821,0.9159972530192634,2.220446049250313e-16,2.220446049250313e-16,3.3306690738754696e-16,0.0
338,0.5,2.1,1.9,60,60,1.05,-1.05,0.9500000000000001,-0.9499999999999998,0.9897707662833924,0.9610028566301064,0.9786182632380483,0.9802050518850133,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16
339,0.5,2.1,2.1,60,60,1.05,-1.05,1.0500000000000003,-1.05,0.888123755696148,0.8015450034589766,1.0735312303855125,0.8804222471014358,0.0,0.0,2.220446049250313e-16,0.0
340,0.5,2.1,2.3,60,60,1.0500000000000003,-1.0499999999999996,1.15,-1.15,1.1367551756467886,1.0065064933091028,0.896772260738475,0.8934375744852718,2.220446049250313e-16,4.440892098500626e-16,0.0,0.0
341,0.5,2.1,2.5,60,60,1.0500000000000003,-1.05,1.25,-1.25,0.982063198536211,1.0253041472903013,0.9736887528957257,0.7130578613375018,2.220446049250313e-16,0.0,0.0,0.0
342,0.5,2.3,0.5,60,60,1.1499999999999997,-1.15,0.25000000000000006,-0.24999999999999997,0.9454790096986248,0.9407930023410096,1.1758230072147438,0.9730480392010191,2.220446049250313e-16,0.0,5.551115123125783e-17,2.7755575615628914e-17
343,0.5,2.3,0.7,60,60,1.15,-1.1500000000000001,0.35,-0.3500000000000002,0.8540791344831377,1.0561906724335846,0.9733255815382418,1.0521973124712647,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16
344,0.5,2.3,0.9,60,60,1.1500000000000001,-1.1499999999999992,0.4500000000000002,-0.44999999999999996,1.0909472309215953,0.9730406282134448,0.977927804241209,0.9223813699237378,2.220446049250313e-16,6.661338147750939e-16,1.6653345369377348e-16,5.551115123125783e-17
345,0.5,2.3,1.1,60,60,1.1500000000000001,-1.1499999999999997,0.55,-0.55,1.0623385547233355,1.0217867626538162,0.9283609003448673,0.8730247040897486,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0
346,0.5,2.3,1.3,60,60,1.15,-1.15,0.6500000000000001,-0.6500000000000001,0.9718394754344682,1.000226887486601,1.0191709162154976,0.8906206814740045,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16
347,0.5,2.3,1.5,60,60,1.1499999999999997,-1.1499999999999997,0.7500000000000001,-0.7499999999999999,1.1174078004917758,0.8672518381322021,1.005581531269709,1.1229977254578656,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16
348,0.5,2.3,1.7,60,60,1.1499999999999995,-1.1500000000000001,0.8500000000000001,-0.8499999999999999,0.9570247260699057,0.9686933068894036,0.9332463361014625,1.0257462648029538,4.440892098500626e-16,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16
